id;nhogar;miembro;zona;edad;sexo;parentes_3;p5_3;estado;categori;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40_2;t41_cod_2;t47;t48;t51_bis;i1;i4;i6_3;codioph_neto;ioph_neto_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;nivel_2;tipcob2_2;fexp
523;1;4;2;3;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;126495;31623.8;1;1;3;818
524;1;1;2;38;1;1;1;1;2;0;0;0;1;48.0;2;0;2;7301;5;2;2;1;45132;2;0;0;0;0;0;9;19000;9;19000;2;0;2;0;2;0;9;19000;9;35500;8875.0;2;4;3;1842
524;1;2;2;41;2;2;1;1;2;0;0;0;1;40.0;2;0;2;7400;5;2;2;1;80132;2;0;0;0;0;0;9;16500;9;16500;2;0;2;0;2;0;9;16500;9;35500;8875.0;2;4;2;1842
524;1;3;2;3;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;35500;8875.0;1;1;2;1842
524;1;4;2;0;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;35500;8875.0;3;1;2;1842
525;1;1;2;38;1;1;2;1;2;0;0;0;2;80.0;2;0;2;4000;2;2;5;1;92112;2;0;0;0;0;0;1;20000;1;23000;2;0;2;0;2;0;1;23000;1;23000;23000.0;2;3;4;1462
526;1;1;2;38;2;1;5;1;3;0;0;0;2;42.0;1;1;1;8600;7;1;2;2;40332;0;0;1;1;0;2;1;26000;1;44000;2;0;2;0;2;0;1;44000;1;44000;44000.0;2;4;5;539
527;1;1;1;38;1;1;1;1;3;1;3;2;0;0.0;0;0;2;9409;8;2;1;1;56313;0;0;1;1;0;2;1;22000;1;22000;2;0;2;0;2;0;1;22000;1;23100;5775.0;2;3;2;917
527;1;2;1;34;2;2;1;1;3;1;1;1;0;0.0;0;0;1;9700;9;0;0;0;55314;0;0;1;1;0;2;1;1100;1;1100;2;0;2;0;2;0;1;1100;1;23100;5775.0;2;3;2;917
527;1;3;1;10;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;23100;5775.0;1;1;2;917
